dataid,prediction
1500,2004.00004692
1501,2002.37467168
1502,2003.86296802
1503,2005.46598908
1504,2002.59517925
1505,2004.12935853
1506,2003.69619266
1507,2003.843468
1508,2006.47030255
1509,1993.73407566
1510,1998.87517318
1511,1994.7570478
1512,1993.64605002
1513,1994.05510666
1514,1991.84871676
1515,2004.43888029
1516,1998.94020294
1517,1994.46215564
1518,1994.62538061
1519,1997.39859926
1520,1993.85423047
1521,1994.93947348
1522,1997.39801178
1523,1992.72180088
1524,1994.54633847
1525,1994.57286429
1526,2000.61525816
1527,2001.59176395
1528,2003.84604452
1529,2003.19333156
1530,2007.27552154
1531,2006.58851199
1532,2003.63287925
1533,2004.00088681
1534,2004.78327259
1535,2008.38549815
1536,2003.78910745
1537,2002.42251443
1538,1999.84705512
1539,1997.03782453
1540,1997.04681772
1541,1999.20370761
1542,1995.97958661
1543,1997.8369407
1544,1993.68094196
1545,1995.7718608
1546,1994.24480163
1547,1997.82709496
1548,1997.13422595
1549,1997.17123783
1550,1998.04015599
1551,1997.25990281
1552,1995.06747531
1553,2004.94736254
1554,2004.52124959
1555,2004.43669477
1556,1999.03751287
1557,2005.27633829
1558,1998.95662713
1559,2005.07899354
1560,2002.02206008
1561,2003.40640215
1562,2009.96543793
1563,2012.17209479
1564,2007.5601245
1565,2008.94235637
1566,1998.9877477
1567,2005.5666414
1568,2007.40228687
1569,2001.30698004
1570,2008.53659967
1571,2003.23581673
1572,2002.45217915
1573,2001.82163337
1574,2007.24833316
1575,2004.26299318
1576,1998.24932382
1577,2003.73965227
1578,2004.06654358
1579,2002.8521393
1580,2003.43464442
1581,2002.70454855
1582,2001.57547155
1583,2004.61007494
1584,2010.87782813
1585,2005.47281044
1586,2005.28333484
1587,2004.84574684
1588,2003.27129966
1589,2003.73071148
1590,2002.46000934
1591,2003.13199674
1592,2004.09142566
1593,2004.17848681
1594,2006.05646973
1595,2002.74483167
1596,2005.54496422
1597,2004.04013264
1598,2004.01087841
1599,2008.42762008
1600,2004.71767224
1601,1999.55358353
1602,2007.07869866
1603,2006.09873218
1604,2005.91694378
1605,2005.27123329
1606,2005.07896376
1607,2008.54946462
1608,2000.13781575
1609,1994.33204698
1610,2006.6358923
1611,2002.9809921
1612,2006.33756128
1613,1995.75791007
1614,1995.40764121
1615,1992.41495334
1616,1995.95935731
1617,1994.21507967
1618,1993.15090744
1619,1998.16635836
1620,2001.09616362
1621,1996.98860173
1622,1998.95798186
1623,1992.81594669
1624,1996.28479236
1625,1998.63535157
1626,1998.30990156
1627,1986.83530984
1628,1992.4391215
1629,1994.78694632
1630,1994.63316039
1631,1989.65974171
1632,1995.99528845
1633,1990.20588855
1634,1994.28243796
1635,2002.05875453
1636,1994.90913725
1637,1998.88518451
1638,1997.35636201
1639,1994.13385555
1640,1995.44493615
1641,1994.02241108
1642,2001.3553047
1643,2000.52406634
1644,1994.30353709
1645,1991.51514896
1646,1991.64395128
1647,1992.29354978
1648,1994.30404585
1649,1996.85236768
1650,1997.17089723
1651,1991.52083422
1652,1993.45974704
1653,2003.67767598
1654,1987.63750066
1655,1994.25715799
1656,1989.10022238
1657,1991.47526483
1658,1986.0322583
1659,1986.90302134
1660,1998.66078142
1661,1997.92416984
1662,1995.71944912
1663,1995.55821131
1664,1998.18707841
1665,1999.45182124
1666,1991.19128454
1667,1992.88126123
1668,1991.07498949
1669,1990.6763552
1670,1991.64759485
1671,1993.90492102
1672,1993.93124595
1673,1998.11075762
1674,1995.96763105
1675,1997.54968221
1676,1991.97372874
1677,1992.49525971
1678,1986.69357722
1679,1993.98502234
1680,1996.83468287
1681,1992.64114493
1682,1992.97284283
1683,1992.82611863
1684,1995.01908695
1685,1989.33249618
1686,1992.60075798
1687,1992.59760571
1688,1987.16701381
1689,1991.86222459
1690,1996.854842
1691,1993.56501991
1692,1998.33877617
1693,1993.80953348
1694,1992.69386551
1695,1993.08459214
1696,2001.88513565
1697,1991.09214522
1698,1987.63512056
1699,1990.65479856
1700,1990.2015129
1701,1984.92089282
1702,1987.88811304
1703,1988.61867736
1704,1988.45784535
1705,1989.3333343
1706,1988.03987266
1707,1996.47345327
1708,2001.37837268
1709,2002.19087012
1710,2005.80205708
1711,1993.1682942
1712,1993.81750414
1713,1991.21370596
1714,1994.30374809
1715,1993.74350507
1716,1993.14829494
1717,2005.4236061
1718,1995.15934912
1719,1996.36395
1720,2002.28075529
1721,1996.1411278
1722,1995.27336594
1723,1997.06105029
1724,1997.45627125
1725,1996.89119155
1726,1992.50216114
1727,2002.85740777
1728,1989.53726372
1729,1993.59469941
1730,1987.70437281
1731,1989.04893657
1732,1990.00738357
1733,1992.00429554
1734,1993.23852241
1735,1997.29135228
1736,1993.22324839
1737,1992.07011536
1738,1994.137729
1739,1986.63778177
1740,1993.63555527
1741,1993.78818305
1742,1991.90612192
1743,1992.64828227
1744,2000.65551074
1745,1997.33019384
1746,1991.6079535
1747,1997.29273062
1748,1991.17208825
1749,1992.89752935
1750,1993.65404215
1751,1993.94369893
1752,1996.93143365
1753,1998.91343108
1754,1991.90635667
1755,1999.87169255
1756,1994.98558392
1757,1989.91493854
1758,1989.89163377
1759,1991.6229261
1760,1989.07595757
1761,2005.13793621
1762,2004.26374345
1763,2005.66616521
1764,1998.52804969
1765,1997.97316282
1766,1997.6705105
1767,1998.60688588
1768,1997.67204104
1769,1998.18538142
1770,1997.00706456
1771,1997.31208995
1772,1999.69195953
1773,1999.35312956
1774,1995.8134368
1775,1998.94758164
1776,2005.77771274
1777,2005.87063908
1778,2006.08654056
1779,2008.09383271
1780,2010.68741571
1781,1996.3122928
1782,2005.04080707
1783,2003.1792625
1784,2005.75073711
1785,2006.06456254
1786,2006.0013891
1787,2003.28021541
1788,2004.99401688
1789,2009.5682501
1790,2005.71273965
1791,2006.58511179
1792,2008.43544058
1793,2007.40434618
1794,2004.61612738
1795,2008.72541234
1796,2006.66229437
1797,2009.39345083
1798,2006.65469482
1799,2006.12029819
1800,2007.93892506
1801,2005.87747732
1802,2003.79225003
1803,2005.53742111
1804,2004.34297358
1805,2004.22392093
1806,2002.27400309
1807,2002.26598063
1808,2002.35940449
1809,2002.85878481
1810,2006.30268659
1811,2004.27381755
1812,1999.61389296
1813,2003.32942764
1814,2004.29632564
1815,2000.7140494
1816,2000.80142885
1817,2001.5104548
1818,2001.32802706
1819,2003.36590598
1820,2002.4166478
1821,2003.76456656
1822,2000.87283397
1823,2002.2825606
1824,2001.58196933
1825,2002.25288178
1826,2004.44597534
1827,2001.53878852
1828,2005.72147817
1829,2005.24006958
1830,2004.61847362
1831,2006.7542761
1832,2004.91554592
1833,2008.08161523
1834,2003.83662587
1835,2009.30217713
1836,2001.69993353
1837,2006.92908633
1838,2002.48607252
1839,2007.00999909
1840,2001.88024326
1841,2001.98497919
1842,2003.6417389
1843,2000.74618971
1844,2003.67141334
1845,2007.42518095
1846,2002.71549223
1847,2005.70826549
1848,2001.46806934
1849,1994.36063593
1850,1998.09672866
1851,1993.45197443
1852,1993.71723169
1853,1985.94864938
1854,1986.85121689
1855,2007.03913292
1856,1995.13538947
1857,1996.96176308
1858,2001.27981222
1859,1997.57237915
1860,1995.43142067
1861,1999.41161878
1862,1993.46789857
1863,1994.07133069
1864,1997.73755635
1865,1998.54782078
1866,1991.04221456
1867,1991.71957881
1868,1997.91518134
1869,1995.95241035
1870,1988.74066802
1871,1994.48563949
1872,2000.00523192
1873,1996.90384423
1874,1997.20032476
1875,2001.03546646
1876,2001.80264353
1877,1993.6747214
1878,1990.58471785
1879,1987.43005359
1880,1990.54019281
1881,1989.545957
1882,1991.71363396
1883,1989.83457442
1884,1990.48213869
1885,1989.11957076
1886,1993.233348
1887,1991.22379549
1888,1991.28679847
1889,1990.50201031
1890,1994.59359895
1891,1996.02238478
1892,1989.74477384
1893,1990.06676497
1894,1993.07756687
1895,1995.47606224
1896,1987.44077594
1897,1987.76240611
1898,1992.25575776
1899,1990.4213971
1900,1996.96946291
1901,1995.9167048
1902,1999.61595523
1903,1995.24864159
1904,1992.4361235
1905,1997.29407188
1906,1997.15763955
1907,1997.93889865
1908,1997.24679102
1909,1997.44992497
1910,1999.35700775
1911,2000.37361396
1912,2000.38443397
1913,1999.5131226
1914,2001.39174174
1915,2000.05585538
1916,2001.73574779
1917,1999.84685722
1918,2001.0485618
1919,2002.31526552
1920,2000.78874735
1921,2002.36013937
1922,2000.60434288
1923,2000.75753676
1924,2003.88712058
1925,2000.03872076
1926,2000.84063217
1927,1996.19073296
1928,2001.26607174
1929,1995.9656506
1930,1997.99665141
1931,1996.50971465
1932,1997.11504966
1933,1994.90316195
1934,1996.02425732
1935,1995.97833075
1936,1994.82919888
1937,1994.07153934
1938,1990.95017349
1939,1993.94264761
1940,1998.60898628
1941,1996.84859414
1942,1993.55593138
1943,1995.07596417
1944,1991.21409458
1945,1990.00702088
1946,1992.85837804
1947,1994.62367855
1948,1997.21497501
1949,1993.26692849
1950,1992.10266245
1951,1990.95877041
1952,1993.65823198
1953,1994.9818546
1954,1999.87915309
1955,1997.87052934
1956,1988.77790592
1957,1988.61731899
1958,1993.19100698
1959,1987.81404608
1960,1992.518507
1961,1989.73611544
1962,1989.33772518
1963,1992.16444075
1964,1988.10720708
1965,1989.85019205
1966,1991.07997207
1967,1989.36210175
1968,1996.02384757
1969,2000.71807105
1970,1987.37157506
1971,1989.52270329
1972,1990.49240645
1973,1990.0349805
1974,1993.87784627
1975,2013.55937424
1976,2007.00196747
1977,2006.72613767
1978,2002.19813152
1979,2009.23256031
1980,2003.60210261
1981,2006.5327847
1982,2004.14047007
1983,2002.79743867
1984,2007.28599054
1985,2001.9941084
1986,2001.78538775
1987,1995.22104104
1988,2008.24669579
1989,2005.29035665
1990,1998.43458376
1991,2015.19994368
1992,2005.11450017
1993,2007.76077446
1994,2009.56903102
1995,2008.0577212
1996,2005.71892244
1997,2012.41821486
1998,2013.05892185
1999,2013.89241421
2000,2006.69068466
2001,2007.28280108
2002,2000.581667
2003,2002.49623883
2004,2002.67178919
2005,2003.64763418
2006,2002.02796502
2007,2001.03462238
2008,1999.30680948
2009,2001.18792617
2010,1992.37114961
2011,1998.00847194
2012,2000.13826852
2013,1999.01387214
2014,2000.69073655
2015,2005.08625233
2016,2003.51967893
2017,2004.61023686
2018,2006.11824575
2019,2001.68164581
2020,2008.31930135
2021,2008.50335228
2022,2008.09151843
2023,2003.45820024
2024,2006.99182166
2025,2002.61655546
2026,2012.27637175
2027,1995.8143147
2028,2004.15970855
2029,2014.6275532
2030,1996.40330919
2031,2005.21971388
2032,1998.55484689
2033,2002.81421854
2034,1998.18488065
2035,1998.001327
2036,1997.67531614
2037,2001.05187451
2038,2000.06770295
2039,1992.82656117
2040,1996.06382439
2041,1992.9691493
2042,1994.65212807
2043,2004.1587887
2044,2002.01682844
2045,2006.36802885
2046,1998.34807243
2047,1998.69384744
2048,1999.40791299
2049,2000.2500096
2050,1999.9487672
2051,1999.91876286
2052,1998.24593213
2053,1997.87459071
2054,1995.12843093
2055,1996.65681025
2056,1998.7948046
2057,2000.55090776
2058,2005.63883716
2059,1985.86512526
2060,2005.10882978
2061,2005.5748525
2062,2002.08131692
2063,1992.60816005
2064,2004.71897535
2065,2003.39287086
2066,2000.21043049
2067,1997.79080869
2068,2000.34974196
2069,2003.25628586
2070,2003.10857593
2071,2002.34809578
2072,1997.88992648
2073,2003.02181853
2074,2004.29169808
2075,2004.09315955
2076,2005.74203317
2077,2003.68156641
2078,2005.59707485
2079,2004.42213146
2080,2000.30303141
2081,2002.22757666
2082,2001.26770215
2083,2001.90806709
2084,1992.35557567
2085,1996.57033994
2086,2002.97300502
2087,1997.6802233
2088,2000.41867588
2089,1999.9574199
2090,1999.91557326
2091,2000.73965982
2092,2003.95075901
2093,1996.54002317
2094,2000.46624761
2095,1990.3531622
2096,1992.24436398
2097,1990.24948294
2098,1990.96416134
2099,1990.90393469
2100,1991.75296021
2101,1989.17814954
2102,1997.86550942
2103,1991.899879
2104,1991.07845199
2105,1990.83411827
2106,1987.94494467
2107,1995.19023475
2108,1997.2688393
2109,1993.41462366
2110,1997.32468489
2111,1990.64906213
2112,1990.19220925
2113,1993.30585862
2114,1993.78722153
2115,1994.66537619
2116,1998.84777233
2117,2004.1056089
2118,1996.80254929
2119,1990.75722332
2120,1998.86311262
2121,2000.25250508
2122,2002.88675328
2123,2004.98727933
2124,2006.33275058
2125,2010.52753224
2126,2004.10192962
2127,2010.36337257
2128,2002.74101307
2129,2006.64227158
2130,2007.01031363
2131,2011.61880448
2132,2006.70949486
2133,2003.7609273
2134,1995.52841775
2135,1993.77707702
2136,1990.27245344
2137,1998.89392437
2138,1992.16560137
2139,1989.97368354
2140,1993.73379376
2141,1994.7540172
2142,2000.48631075
2143,2002.07946437
2144,2001.16190523
2145,1997.67804725
2146,1998.66932187
2147,2001.09130263
2148,2001.68006555
2149,2001.03225026
2150,2000.92330525
2151,2002.06883586
2152,1992.19943964
2153,1995.79970416
2154,1996.60224503
2155,1993.00543156
2156,2007.89011262
2157,1995.57471552
2158,1995.3708948
2159,1995.61206217
2160,1995.14221241
2161,1997.23952358
2162,1997.17385364
2163,1993.5822428
2164,1991.97453286
2165,1994.68113915
2166,1988.00632849
2167,1986.64317348
2168,1989.4419203
2169,1987.24599814
2170,1986.3417183
2171,1990.45082746
2172,1984.49896864
2173,2006.30657162
2174,2001.82899938
2175,1999.7369272
2176,2001.7015188
2177,1998.5626783
2178,2000.13094283
2179,2004.86214373
2180,2005.32345729
2181,1996.71347464
2182,1998.1129106
2183,2000.48214258
2184,2001.37193226
2185,2004.23456641
2186,2005.12856555
2187,2000.78991541
2188,1994.8687629
2189,1995.92886205
2190,1996.73143047
2191,1987.51170511
2192,1988.32120941
2193,2006.18890073
2194,2008.32898659
2195,2005.98931654
2196,2004.77449448
2197,2004.46046031
2198,1985.8012649
2199,2001.58491282
2200,1989.29768179
2201,1982.67791486
2202,1999.12055694
2203,1999.74325909
2204,1999.74992453
2205,2002.34635248
2206,1999.05306947
2207,1999.52347406
2208,1998.71081356
2209,2002.42796009
2210,2002.84669551
2211,2007.67276643
2212,2000.39273617
2213,2004.82628371
2214,1998.5106442
2215,2001.36091165
2216,2001.86164988
2217,2004.31541845
2218,1992.66668854
2219,2006.25850717
2220,2003.5960973
2221,2004.32360131
2222,2001.95438268
2223,2014.71606784
2224,1989.29430966
2225,2000.43068313
2226,2004.13170005
2227,1996.66435679
2228,2005.75651297
2229,2002.33219958
2230,2002.20006861
2231,2001.13285444
2232,1995.03395443
2233,2004.38917619
2234,1999.64309302
2235,2003.52421275
2236,1994.81030991
2237,2006.27083434
2238,1999.94467918
2239,2007.39529697
2240,2002.0991722
2241,2002.0002908
2242,1999.2661503
2243,2003.15942454
2244,2001.20393405
2245,2001.30856034
2246,2007.11254703
2247,2000.68550167
2248,2005.11398345
2249,2000.62993456
2250,1994.68758948
2251,2000.68838372
2252,1997.20997232
2253,2001.10338337
2254,2001.22115523
2255,1999.0660583
2256,1999.17217581
2257,2000.5166728
2258,2004.00001172
2259,2000.99962453
2260,2006.17119526
2261,2005.92519741
2262,2002.65827337
2263,1997.92238259
2264,1995.96816614
2265,1995.91552985
2266,1998.99142772
2267,2002.05968162
2268,1998.00175647
2269,2002.20174211
2270,1991.58550013
2271,1997.97957586
2272,1999.14058014
2273,2003.5500334
2274,1998.35685377
2275,2003.01728155
2276,1994.79603485
2277,1992.29575868
2278,1991.68031703
2279,1990.35904226
2280,1992.46340411
2281,1994.13854187
2282,1996.49694899
2283,1999.28211041
2284,1996.38864173
2285,1996.58766468
2286,2000.77346294
2287,1996.96965448
2288,1994.72856183
2289,1995.39479788
2290,1992.5014276
2291,1991.21260883
2292,1996.11282972
2293,1996.30785422
2294,2000.64304941
2295,1994.7474769
2296,1997.2410144
2297,2000.26717352
2298,2002.55580186
2299,1997.35509954
2300,1999.00115951
2301,1999.87359124
2302,2000.1111877
2303,1999.73050675
2304,1998.35505085
2305,1997.61530349
2306,2000.82682744
2307,2000.25487562
2308,2003.03290371
2309,1997.90004438
2310,1997.20380207
2311,1997.85559408
2312,1998.44262256
2313,2007.05258446
2314,2000.49635764
2315,2003.75041261
2316,2003.8738141
2317,2004.05218995
2318,2001.18852933
